資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
3-1 就業率及就業人口行業分配,6523,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：行政院主計總處 (https://goo.gl/anCB28),年;地區;就業人口占總人口百分比;就業人口占15歲以上民間人口百分比;就業人口占勞動力百分比;勞動力參與率男性;勞動力參與率女性;就業人口行業分配合計人數;就業人口行業合計百分比;初級行業人數;初級行業百分比;次級行業人數;次級行業百分比;三級行業人數;三級行業百分比,國家發展委員會
3-2 失業率及未參與勞動原因人數,6524,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：行政院主計總處 (https://goo.gl/anCB28),年;地區;失業人數;失業率;未參與勞動原因人數合計;想工作而未找到工作且隨時可以開始工作;求學及準備升學;料理家務;高齡及身心障礙;其他,國家發展委員會
政府資料開放平臺資料集清單,6564,集中列示於政府資料開放平台資料集之詮釋資料，包含資料集名稱、檔案格式、下載連結、資料集類型、資料集描述、主要欄位說明、資料集提供機關、更新頻率、授權方式、授權說明網址、計費方式、編碼格式、資料集提供機關聯絡人、資料集提供機關聯絡人電話、備註等,資料集識別碼;資料集名稱;檔案格式;資料下載網址;資料集類型;資料集描述;主要欄位說明;提供機關;更新頻率;授權方式;計費方式;編碼格式;提供機關聯絡人姓名;提供機關聯絡人電話;詮釋資料更新時間;備註;意見樣態類型;資料量,國家發展委員會
6-1-4 房屋營建工程面積－使用執照,6698,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：內政部營建署(https://goo.gl/ZisMvT),年;地區;使用執照件數總計;使用執照總樓地板面積總計;使用執照總計百分比;使用執照住宅戶數;使用執照住宅總樓地板面積;使用執照宿舍安養總樓地板面積;使用執照商業類總樓地板面積;使用執照工業、倉儲類總樓地板面積;使用執照辦公、服務類總樓地板面積;使用執照休閒、文教類總樓地板面積;使用執照衛生、福利、更生類總樓地板面積;使用執照公共集會類總樓地板面積;使用執照宗教、殯葬類總樓地板面積;使用執照危險物品類總樓地板面積;使用執照其他總樓地板面積;建照執照件數總計;建照執照總樓地板面積總計;建照執照總計百分比;建照執照住宅戶數;建照執照住宅總樓地板面積;建照執照宿舍安養總樓地板面積;建照執照商業類總樓地板面積;建照執照工業、倉儲類總樓地板面積;建照執照辦公、服務類總樓地板面積;建照執照休閒、文教類總樓地板面積;建照執照衛生、福利、更生類總樓地板面積;建照執照公共集會類總樓地板面積;建照執照宗教、殯葬類總樓地板面積;建照執照危險物品類總樓地板面積;建照執照其他總樓地板面積,國家發展委員會
6-1-4 房屋營建工程面積－建照執照,6699,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：內政部營建署(https://goo.gl/ZisMvT),年;地區;使用執照件數總計;使用執照總樓地板面積總計;使用執照總計百分比;使用執照住宅戶數;使用執照住宅總樓地板面積;使用執照宿舍安養總樓地板面積;使用執照商業類總樓地板面積;使用執照工業、倉儲類總樓地板面積;使用執照辦公、服務類總樓地板面積;使用執照休閒、文教類總樓地板面積;使用執照衛生、福利、更生類總樓地板面積;使用執照公共集會類總樓地板面積;使用執照宗教、殯葬類總樓地板面積;使用執照危險物品類總樓地板面積;使用執照其他總樓地板面積;建照執照件數總計;建照執照總樓地板面積總計;建照執照總計百分比;建照執照住宅戶數;建照執照住宅總樓地板面積;建照執照宿舍安養總樓地板面積;建照執照商業類總樓地板面積;建照執照工業、倉儲類總樓地板面積;建照執照辦公、服務類總樓地板面積;建照執照休閒、文教類總樓地板面積;建照執照衛生、福利、更生類總樓地板面積;建照執照公共集會類總樓地板面積;建照執照宗教、殯葬類總樓地板面積;建照執照危險物品類總樓地板面積;建照執照其他總樓地板面積,國家發展委員會
6-1-5 工業區開發,6700,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：經濟部工業局(https://goo.gl/74ebdJ),年;地區;產業園區面積;產業園區百分比;加工出口區面積;加工出口區百分比;科學園區面積;科學園區百分比;環保暨農業生技園區面積;環保暨農業生技園區百分比;都市計畫工業區面積;都市計畫工業區百分比;丁種建築用地面積;丁種建築用地百分比,國家發展委員會
政府機關唯一識別代碼(OID),7081,蒐錄中央及地方機關清單及唯一識別編碼,機關名稱;OID;電話;地址;DN;機關代號,國家發展委員會
機關施政績效評估報告,7082,前言、機關近4年人力及預算、目標達成情形、推動成果具體事蹟、績效總評、前年度行政院複核綜合意見辦理情形、行政院評估綜合意見,年度;機關;公告日期;內容說明;連結網址,國家發展委員會
基本設施補助計畫執行情形,7315,基本設施補助計畫執行情形，公布各縣市發包率、完工率、驗收率及達成率等數據。,年度;標題;報告完成年月;檔案連結;各縣市平均累計預算分配比例;各縣市平均發包率;各縣市平均完工率;各縣市平均驗收完成率;各縣市平均預算達成率,國家發展委員會
公文時效統計表,7614,行政院暨所屬二級機關每月公文時效統計資料，包含一般公文統計、立法委員質詢案件統計、人民申請案件統計、訴願案件統計、人民陳情案件統計、專案管制案件及監察案件統計等7類公文時效統計,機關名稱;一般_本月份新收件數;一般_截至上月待辦件數;一般_本月創稿數;一般_應辦公文總數;一般_6日-含-以內辦結件數;一般_6日-含-以內辦結比率;一般_6日以上至30日-含-辦結件數;一般_6日以上至30日-含-辦結比率;一般_30日以上辦結件數;一般_30日以上辦結比率;一般_發文件數;一般_存查件數;一般_辦結件數合計;一般_辦結件數比率;一般_待辦件數;一般_待辦件數比率;一般_未逾辦理期限待辦件數;一般_已逾辦理期限待辦件數;一般_已逾辦理期限待辦比率;資料年月;立委_本月份新收件數;立委_截至上月待辦件數;立委_應辦件數;立委_屆期應辦案件之依限辦結率;立委_依限辦結件數;立委_依限辦結件數比率;立委_逾限5日-含-以內辦結件數;立委_逾限5日以上至10日-含-辦結件數;立委_逾限10日以上至15日-含-辦結件數;立委_逾限15日以上辦結件數;立委_逾限辦結件數;立委_辦結件數合計;立委_辦結件數合計比率;立委_待辦件數;立委_待辦件數比率;立委_未逾辦理期限待辦件數;立委_已逾辦理期限待辦件數;申請_本月份新收案件數;申請_截至上月待辦案件數;申請_應辦案件數;申請_屆期應辦案件之依限辦結率;申請_依限辦結案件數;申請_依限辦結案件數比率;申請_逾限辦結案件數;申請_逾限辦結案件數比率;申請_辦結案件總數;申請_辦結案件總數比率;申請_待辦案件數;申請_待辦案件數比率;申請_未逾辦理期限待辦案件數;申請_已逾辦理期限待辦案件數;訴願_本月份新收案件數;訴願_截至上月待辦案件數;訴願_應辦案件數;訴願_屆期應辦案件之依限辦結率;訴願_3個月內依限辦結案件數;訴願_3個月內依限辦結案件數比率;訴願_3-5個月依限辦結案件數;訴願_3-5個月依限辦結案件數比率;訴願_逾3-5個月辦結案件數;訴願_逾3-5個月辦結案件數比率;訴願_逾5個月辦結案件數;訴願_逾5個月辦結案件數比率;訴願_辦結案件數;訴願_辦結案件數比率;訴願_待辦案件數;訴願_待辦案件數比率;訴願_未逾辦理期限待辦案件數;訴願_已逾辦理期限待辦案件數;訴願_本月份被合併審議決定辦結案件數;陳情_本月份新收案件數;陳情_截至上月待辦案件數;陳情_應辦案件數;陳情_屆期應辦案件之依限辦結率;陳情_依限辦結案件數;陳情_依限辦結案件數比率;陳情_逾限辦結案件數;陳情_逾限辦結案件數比率;陳情_辦結案件數;陳情_辦結案件數比率;陳情_待辦案件數;陳情_待辦案件數比率;陳情_未逾辦理期限待辦案件數;陳情_已逾辦理期限待辦案件數;專案_本月新增專案數;專案_截至上月待辦專案數;專案_應辦案件數;專案_屆期應辦案件之依限辦結率;專案_依限辦結案件數;專案_依限辦結案件數比率;專案_逾限辦結案件數;專案_逾限辦結案件數比率;專案_已辦結案件數;專案_待辦案件數;專案_未逾辦理期限待辦專案數;專案_已逾辦理期限待辦專案數;監察_本月新增案件數;監察_截至上月待辦案件數;監察_應辦案件數;監察_屆期應辦案件之依限辦結率;監察_依限辦結案件數;監察_依限辦結案件數比率;監察_逾限辦結案件數;監察_逾限辦結案件數比率;監察_已辦結案件數;監察_已辦結案件數比率;監察_待辦案件數;監察_待辦案件數比率;監察_未逾辦理期限待辦案件數;監察_已逾辦理期限待辦案件數,國家發展委員會檔案管理局
節能減紙指標-公文電子交換比率,7615,各機關每月更新公文電子交換相關數據,項次;機關;收文總件數;電子收文;電子收文比率;一般公文及專案列管件數;發文總件數;不適用電子發文件數;電子發文件數;電子公文交換件數;電子公布欄件數;非電子發文件數;公文電子發文比率;全部公文電子發文比率;資料年月,國家發展委員會檔案管理局
節能減紙指標-公文線上簽核比率,7616,各機關每月更新公文線上簽核相關數據,項次;機關;電子收文;紙本轉線上簽核數;自創簽稿數;線上簽核數;線上簽核比率;資料年月,國家發展委員會檔案管理局
公文電子交換系統地址簿,7617,收錄公文電子交換系統之使用機關，以供電子交換系統使用,ORGID;ORGNAME;STATUSCODE;UPDATETIME,國家發展委員會檔案管理局
公務出國報告,8282,行政院及所屬各機關、學校、公營事業機構以政府經費派赴國外從事考察、進修、研究、實習及其他活動之人員，應依據「行政院及所屬各機關出國報告綜合處理要點」之規定，於返國之日起3個月內提交出國報告，公開於公務出國報告資訊網供民眾查詢瀏覽。本網站由國家發展委員會負責建置維護，為政府資訊公開平臺，提供中央機關出國報告查詢、瀏覽及全文下載。收錄之出國報告，均由報告人所屬機關負責，如欲進一步瞭解報告內容或提供改進意見，請直接連絡該出國計畫主辦機關。,sysId;planName;reportName;rptReportFile;reportFileUrl;rptReportAttach;reportDate;page;org;rptReportCrew;crewName;otherOrgName;dept;title;position;Period;startDate;endDate;rptReportCountry;visitPlace;rptReportType;type;other;keywords;categoryName;cakeName;abstract,國家發展委員會
政府資料開放平臺資料集瀏覽及下載次數統計,8693,提供政府資料開放平臺各資料集下載及瀏覽次數統計資訊,提供機關名稱;資料集名稱;瀏覽次數;下載次數;資料集評分;上架日期,國家發展委員會
國家檔案選粹-地理資訊,9596,提供本局檔案樂活情報部分期別檔案瑰寶內之檔案其內容具地理資訊者,全宗號;檔號;案名;來源機關;管有機關;地標或區位或座標等空間資訊,國家發展委員會檔案管理局
國家發展委員會10萬元以上決標資料,10353,10萬以上決標資料彙整表及明細表,日期;傳輸方式;公告金額以上-案件數;公告金額以上-決標金額(NT$);未達公告金額但逾公告金額十分之一-案件數;未達公告金額但逾公告金額十分之一-決標金額(NT$);合計案件數;合計決標金額(NT$),國家發展委員會
國發基金創業天使計畫已通過申請案,10362,本計畫至2018/12/31結案,序號;補助事項;補助對象;縣市別;核准日期;核准補助金額(仟元),行政院國家發展基金管理會
國家發展委員會檔案管理局預算,10408,國家發展委員會檔案管理局預算,序號;年度;名稱;下載網址_PDF格式;下載網址_XML格式,國家發展委員會檔案管理局
「國家建設總合評估規劃作業」補助情形表,10415,國發會編列「國家建設總合評估規劃」預算，引導中央部會及縣（市）政府，從區域整體空間發展觀點，進行各項環境、交通、產業、城鄉及文化等公共建設計畫之規劃作業。,年度;項次;補助事項;補助對象;核准日期;補助金額萬元,國家發展委員會
國家發展委員會檔案管理局決算,10426,國家發展委員會檔案管理局決算,序號;年度;名稱;下載網址_PDF格式;下載網址_XML格式,國家發展委員會檔案管理局
政府列管計畫清單,10445,為提供民眾便於查閱及方便表達意見之管道，國家發展委員會建置「行政院政府計畫資訊檢視平臺」，圖形化呈現政府計畫資訊，期達到擴大民眾參與、呈現施政績效、提升資訊加值、促進政府與民眾雙向互動與落實公開課責之目標。其中個案計畫資料，係指各機關依據國家發展計畫及年度施政計畫等施政規劃內容，訂立每年度推動之重要工作項目，並於政府資料公開平臺提供各機關近5年個案計畫基本資料及執行情形等資訊。,OrgName;UnitName;PlanNumber;PlanTypeName;PlanName;ControlingCycle;ControlingLevel;StartDate;EndDate;RelevantProgramName;PlanWorkSummary;PlanWorkTarget;ProcessYear;ProcessMonth;YearlyScheduledProgress;YearlyActualProgress;YearlyScheduledUsed;YearlyActualImplementation;YearlyBudgetUsage;YearlyUsableBudget;YearlyBudgetAchievingRate;TotalScheduledProgress;ScheduledWorkSummary;ExecutionDescription;ExecutionResult;PlanApprove;ActualTotalBudget;DelayReason;Solution;ReportScore1;ReportScore2;ReportScore3,國家發展委員會
重大公共建設計畫預算審議結果,10450,提供近5年重大公共建設計畫立法院中央公務預算法定預算。,PlanYear;PlanName;ClassName;Cgen,國家發展委員會
離島建設基金預算,10497,附屬單位預算,年度;項目名稱;檔案下載-PDF;檔案下載-XML;檔案下載-OFFICE,國家發展委員會
花東地區永續發展基金預算,10504,附屬單位預算,年度;項目名稱;檔案下載-PDF;檔案下載-XML;檔案下載-OFFICE,國家發展委員會
國家發展委員會預算,10511,中央政府總預算單位預算,年度;項目名稱;檔案下載-PDF;檔案下載-XML;檔案下載-OFFICE,國家發展委員會
