資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
國立臺灣科學教育館最新消息,7549,本資料集主要提供本館及時訊息，落實政府資訊公開制度，保障人民知的權利，並期增進民眾對本館之瞭解、信賴及監督。,id;subject;content;foruser;date_activity_beg;date_activity_end;date_post_beg;date_post_end;unit;libraryid;type1;type2;type3;county;location;fee;notes;connect;phone;date_entry;refweb,國立臺灣科學教育館
國立臺灣科學教育館 科學研習月刊,7550,本資料集主要提供本館《科學研習》月刊是一份以倡導科學活動，提高科學研習興趣，培養正確科學態度，及增進科學知能的刊物，自民國51年創刊至今，長久以來已成為中小學師生交換科學心得、報導研習成果的優良科學補充讀物，月刊自第49卷第8期起已全文開放民眾線上瀏覽與下載◦,期別;本月專題;摘要;檔案格式;檔案連結,國立臺灣科學教育館
國立臺灣科學教育館 臺灣國際科展優勝作品,7551,為拓展我國學生科學研究視野、加強國際科技教育的交流，自民國91年起辦理，除受理國內對科學研究有興趣之國三至高三學生報名參賽外，亦邀請國外師生來台參展。今年共有20個國家485位師生及149件優勝作品進入決賽。並從中選派19名學生、13件作品代表我國參加美國、荷蘭等多個國際科學展覽會，表現優異，深獲國際肯定。 為達相互觀摩學習之效，本館蒐集並彙編今(2013)年臺灣國際科展數學、物理與太空科學、化學、地球科學、動物學、植物學、微生物學、生物化學、醫學與健康、工程學、電腦科學、環境科學及行為與社會科學科之優勝作品及評語，以及出國代表優秀作品，上傳至本館「科展群傑廳」網站，供全國師生及民眾上網查閱。,"作品名稱;科展類別;年度;科別;得獎情形;就讀學校;指導老師;作者;關鍵字(用,區隔);摘要;國別;PDF檔案名稱;參展學科領域;國外參展作品;備註;素材類別;匯入檔案的名稱(*.csv);國際科展年度;附件名稱",國立臺灣科學教育館
國立臺灣科學教育館 中小學科學展覽會優勝作品,7552,"科學教育的普及與優質發展是國家競爭力的關鍵，而中小學科學展覽會是提昇科學教育重要基石。自民國49年開辦以來超過半世紀，提供全國中小學學生一個發表科學教育成果的平台，經過競賽，彼此觀摩、相互學習，不斷激發學生從事科學研究的興趣，已成為我國科學教育推動發展中重要的一環。 本（53）屆全國中小學科學展覽會係由本館與新竹縣政府合作，已於本（102）年7月22日至26日圓滿辦理完成。共有1,629位師生參加，參展件數352件，分成國小組、國中組、高中組、高職組四組，每組再分科競賽，經由公正、公開的評審程序，順利的選出各組優勝。選出第一名22件、第二名24件、第三名54件、佳作71件、最佳創意獎、團體獎及最佳（鄉土）教材獎共計67件。為轉化參展師生科學研究的成果及保存研究資料，同時，也希望未能參與之師生與社會大眾也能分享作者的心血智慧，本館特別製作中華民國第53屆中小學科學展覽會參展作品專輯。冀望付梓之後，上傳至本館「科展群傑廳」網站，提供各界及學生上網查閱或教師教學研究的參考素材，以增進研究能力及提升未來參展作品層次。",作品名稱;科展類別;屆次;組別;科別;得獎情形;學校名稱;指導老師;作者;關鍵字;摘要或動機;附件名稱;Name;User2;User3;User36;User4;User5;User6;User7;User8;User9;Detail;User38;;User10;User11;User32(同USER4);User37(NAME);User39,國立臺灣科學教育館
國立臺灣科學教育館 大眾科學講座,7553,大眾科學講座介紹現今社會大眾吸收科學知識的途徑相當多元，包括書籍、雜誌、新聞報導、電視媒體等等，但當產生疑惑時，卻無法及時發問，仍需憑藉自己的力量尋求解答，也降低了科學教育推廣的效力；若要克服上述的困難，讓民眾能再吸收知識的同時，自身的問題也能獲得解答，舉辦科普講座，著實為一種有效推廣科學教育的形式。本館身負著科學教育向下紮根的重要使命，為配合教育部推廣終身教育及建立學習型社會政策，以科學教育為出發點，期以貼近大眾的角度，深入淺出的方式，帶給民眾科學新知。,講座類別;講座標題名稱;;講座網址,國立臺灣科學教育館
國立臺灣圖書館終身學習研習班課程,7618,本資料集主要提供本館開設的終身學習研習班課程。,課程;招生時間;上課時間;招生人數;課程費用;材料費,國立臺灣圖書館
國家圖書館政府公報資料,8178,蒐錄總統府、五院及地方政府所出版之公報，刊載政府公布之法令、規章及政策措施、會議紀錄等。,gazette;w_sysid;w_link;w_update,國家圖書館
各縣市自行車道路資訊,8187,提供各縣市自行車道路相關資訊，內容摘錄自《鐵馬逍遙遊：全臺50條自行車道大蒐集 》一書。,縣市;自行車道路名稱;簡介;挑戰指數;總計長度;路面狀況;重點提醒,教育部體育署
國家圖書館出版品目錄,8305,出版品目錄,書名;ISBN;出版年月,國家圖書館
圖書館名錄,8306,收錄臺灣地區各圖書館及資料單位相關資訊,,國家圖書館
國家圖書館年報,8413,內容為國家圖書館歷年之施政成果，輯錄年度之重要績效、成就與榮譽、重要統計及大事紀。,,國家圖書館
國立臺灣藝術教育館臺灣藝術教育網藝教消息活動,9162,提供各單位藝教消息活動,title;description;link;pubDate,國立臺灣藝術教育館
國立臺灣藝術教育館臺灣藝術教育網徵選公告,9171,提供各單位徵選公告,title;description;link;pubDate,國立臺灣藝術教育館
國立臺灣藝術教育館臺灣藝術教育網招生訊息,9175,提供各單位招生訊息,title;description;link;pubDate,國立臺灣藝術教育館
國立臺灣藝術教育館臺灣藝術教育老師進修,9314,提供各單位老師進修訊息,title;description;link;pubDate,國立臺灣藝術教育館
出版社名錄,9562,以申請國際標準書號（ISBN）之一般出版社為主要內容，包括名稱、地址等資訊。,出版機構;電話;郵遞區號;地址,國家圖書館
高級中等學校科別資料,9617,全臺灣高級中等學校科別資料,學校代碼;學校名稱;等級別;等級名稱;日夜別;日夜別名稱;群別代碼;群別名稱;科系代碼;科系名稱;一年級班級數;二年級班級數;三年級班級數;四年級班級數;一年級男學生數;一年級女學生數;二年級男學生數;二年級女學生數;三年級男學生數;三年級女學生數;四年級男學生數;四年級女學生數;延修生男學生數;延修生女學生數;上學年畢業生數男;上學年畢業生數女;一年級;二年級;三年級;四年級;一年級男;一年級女;二年級男;二年級女;三年級男;三年級女;四年級男;四年級女;延修生男;延修生女;畢業生男;畢業生女;等程別;學程名稱;縣市代碼;縣市名稱,教育部統計處
大專校院科系別正式修讀學位之大陸學生數,9618,全臺灣大專校院科系別正式修讀學位之大陸學生數,學校代碼;學校名稱;科系代碼;科系名稱;學生來源所在地;等級別;一年級男生;一年級女生;二年級男生;二年級女生;三年級男生;三年級女生;四年級男生;四年級女生;五年級男生;五年級女生;六年級男生;六年級女生;七年級男生;七年級女生;延修生男生;延修生女生;縣市名稱;體系別;總計;男生計;女生計;男生;女生,教育部統計處
大專校院各校科系別畢業生數(上學年度),9619,全臺灣大專校院各校科系別畢業生數(上學年度),學校代碼;學校名稱;科系代碼;科系名稱;日間_進修別;等級別;上學年畢業生男;上學年畢業生女;縣市名稱;體系別,教育部統計處
大專校院各科系所畢業生人數(上學年度),9620,全臺灣大專校院各科系所畢業生人數(上學年度),科系代碼;科系名稱;日間_進修別;等級別;上學年畢業生男;上學年畢業生女;細學類;細學類名稱,教育部統計處
大專校院各校科系別概況,9621,"全臺灣大專校院科系別概況(含學生數,畢業生數,教師數)",學校代碼;學校名稱;科系代碼;科系名稱;日間∕進修別;等級別;學生數;教師數;上學年度畢業生數;縣市名稱;體系別,教育部統計處
大專院校各校科系別學生數,9622,全臺灣大專校院各校科系別學生數,學校代碼;學校名稱;科系代碼;科系名稱;日間∕進修別;等級別;一年級男生;一年級女生;二年級男生;二年級女生;三年級男生;三年級女生;四年級男生;四年級女生;五年級男生;五年級女生;六年級男生;六年級女生;七年級男生;七年級女生;延修生男生;延修生女生;縣市名稱;體系別;總計;男生計;女生計,教育部統計處
大專院校各科系所學生數,9623,全臺灣大專校院各科系所學生人數,科系代碼;科系名稱;日間∕進修別;等級別;一年級男生;一年級女生;二年級男生;二年級女生;三年級男生;三年級女生;四年級男生;四年級女生;五年級男生;五年級女生;六年級男生;六年級女生;七年級男生;七年級女生;延修生男生;延修生女生;細學類;細學類名稱;總計;男生計;女生計,教育部統計處
大專校院各校科系別專任教師數,9624,全臺灣大專校院科系別專任教師數,學校代碼;學校名稱;科系代碼;科系名稱;日間∕進修別;教授男;教授女;副教授男;副教授女;助理教授男;助理教授女;講師男;講師女;其他男;其他女;助教男;助教女;縣市名稱;體系別;專業技術人員及教師男;專業技術人員及教師女;專案教學人員男*;專案教學人員女*;教官、護理教師及護理實習臨床指導男;教官、護理教師及護理實習臨床指導女;一般教師(含客座及講座)-教授-男;一般教師(含客座及講座)-教授-女;一般教師(含客座及講座)-副教授-男;一般教師(含客座及講座)-副教授-女;一般教師(含客座及講座)-助理教授-男;一般教師(含客座及講座)-助理教授-女;一般教師(含客座及講座)-講師-男;一般教師(含客座及講座)-講師-女;專業技術人員及教師-教授-男;專業技術人員及教師-教授-女;專業技術人員及教師-副教授-男;專業技術人員及教師-副教授-女;專業技術人員及教師-助理教授-男;專業技術人員及教師-助理教授-女;專業技術人員及教師-講師-男;專業技術人員及教師-講師-女;專案教學人員-教授-男;專案教學人員-教授-女;專案教學人員-副教授-男;專案教學人員-副教授-女;專案教學人員-助理教授-男;專案教學人員-助理教授-女;專案教學人員-講師-男;專案教學人員-講師-女;其他教師-教官-男;其他教師-教官-女;其他教師-護理教師-男;其他教師-護理教師-女;其他教師-護理臨床指導教師-男;其他教師-護理臨床指導教師-女;其他教師-運動教練-男;其他教師-運動教練-女;其他教師-助教-男;其他教師-助教-女,教育部統計處
高級中等學校應屆畢業生升學情形(按設立別分）,9625,國立、縣市立及私立高中職學校應屆畢業生升學就業概況,學程別;設立別;性別;畢業生人數;升公立大學日間部人數;升公立大學進修學士班人數;升私立大學日間部人數;升私立大學進修學士班人數;升公立二專日間部人數;升公立二專夜間部人數;升私立二專日間部人數;升私立二專夜間部人數;升警察大學人數;升警察專科學校人數;升軍事院校人數;赴國外、大陸就讀人數;升其他學校人數;升學率;升公立大學日間部比率;升公立大學進修學士班比率;升私立大學日間部比率;升私立大學進修學士班比率;升公立二專日間部比率;升公立二專夜間部比率;升私立二專日間部比率;升私立二專夜間部比率;升警察大學比率;升警察專科學校比率;升軍事院校比率;赴國外、大陸就讀比率;升其他學校比率;公立大學日間部人數;公立大學進修學士班人數;私立大學日間部人數;私立大學進修學士班人數;公立二專日間部人數;公立二專進修(夜間)部人數;私立二專日間部人數;私立二專進修(夜間)部人數;警察大學人數;警察專科學校人數;軍事院校人數;其他學校人數;公立大學日間部比率;公立大學進修學士班比率;私立大學日間部比率;私立大學進修學士班比率;公立二專日間部比率;公立二專進修(夜間)部比率;私立二專日間部比率;私立二專進修(夜間)部比率;警察大學比率;警察專科學校比率;軍事院校比率;其他學校比率,教育部統計處
高級中等學校應屆畢業生就業概況（按設立別分),9626,國立、縣市立及私立高中職學校應屆畢業生就業概況,學程別;設立別;性別;畢業生人數;就農、林、漁、牧業人數;就礦業及土石採取業人數;就製造業人數;就電力及燃氣供應業人數;就用水供應及污染整治業人數;就營造業人數;就批發及零售業人數;就運輸及倉儲業人數;就住宿及餐飲業人數;就資訊及通訊傳播業人數;就金融及保險業人數;就不動產業人數;就專業、科學及技術服務業人數;就支援服務業人數;就公共行政及國防；強制性社會安全人數;就教育服務業人數;就醫療保健及社會工作服務業人數;就藝術、娛樂及休閒服務業人數;就其他服務業人數;就業率;就農、林、漁、牧業比率;就礦業及土石採取業比率;就製造業比率;就電力及燃氣供應業比率;就用水供應及污染整治業比率;就營造業比率;就批發及零售業比率;就運輸及倉儲業比率;就住宿及餐飲業比率;就資訊及通訊傳播業比率;就金融及保險業比率;就不動產業比率;就專業、科學及技術服務業比率;就支援服務業比率;就公共行政及國防；強制性社會安全比率;就教育服務業比率;就醫療保健及社會工作服務業比率;就藝術、娛樂及休閒服務業比率;就其他服務業比率;農、林、漁、牧業人數;礦業及土石採取業人數;製造業人數;電力及燃氣供應業人數;用水供應及污染整治業人數;營建工程業人數;批發及零售業人數;運輸及倉儲業人數;住宿及餐飲業人數;出版、影音製作、傳播及資通訊人數<br>服務業;金融及保險業人數;不動產業人數;專業、科學及技術服務業人數;支援服務業人數;公共行政及國防；強制性社會安全人數;教育業人數;醫療保健及社會工作服務業人數;藝術、娛樂及休閒服務業人數;其他服務業人數;農、林、漁、牧業比率;礦業及土石採取業比率;製造業比率;電力及燃氣供應業比率;用水供應及污染整治業比率;營建工程業比率;批發及零售業比率;運輸及倉儲業比率;住宿及餐飲業比率;出版、影音製作、傳播及資通訊比率<br>服務業;金融及保險業比率;不動產業比率;專業、科學及技術服務業比率;支援服務業比率;公共行政及國防；強制性社會安全比率;教育業比率;醫療保健及社會工作服務業比率;藝術、娛樂及休閒服務業比率;其他服務業比率,教育部統計處
