資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
商業登記(依營業項目別)－茶葉批發業,125957,提供全國茶葉批發業(F102050)商業登記資料,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－智慧財產權業,125958,提供全國智慧財產權業(F601010)商業登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－塑膠日用品製造業,125959,提供全國塑膠日用品製造業(C805030)公司登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－農產品零售業,125960,提供全國農產品零售業(F201010)商業登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－飼料批發業,125961,提供全國飼料批發業(F103010)商業登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－製酒業,125962,提供全國製酒業(C113011)商業登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－農產品整理業,125963,提供全國農產品整理業(A102020)商業登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－其他農、畜、水產品批發業,125964,提供全國其他農、畜、水產品批發業(F101990)商業登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－食用油脂批發業,125965,提供全國寵物食品及其用品批發業(F106060)商業登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
商業登記(依營業項目別)－製粉業,125966,提供全國製粉業(C106010)商業登記資料。,統一編號;商業名稱;商業地址;登記狀態,經濟部商業司
對自中國大陸產製進口特定不銹鋼熱軋鋼品課徵平衡稅及反傾銷稅案,126272,對自中國大陸產製進口特定不銹鋼熱軋鋼品課徵平衡稅及反傾銷稅案，調查相關之新聞訊息、調查問卷、調查報告,調查編號;案件名稱;公開資料類別;發布日期;公開資料標題;公開資料內容;公開資料檔案網址,經濟部貿易調查委員會
對自中國大陸產製進口特定碳鋼冷軋鋼品課徵平衡稅及反傾銷稅案,126275,對自中國大陸產製進口特定碳鋼冷軋鋼品課徵平衡稅及反傾銷稅案，調查相關之新聞訊息、調查問卷、調查報告,調查編號;案件名稱;公開資料類別;發布日期;公開資料標題;公開資料內容;公開資料檔案網址,經濟部貿易調查委員會
對自中國大陸產製進口特定鍍鋅、鋅合金扁軋鋼品課徵平衡稅案,126281,對自中國大陸產製進口特定鍍鋅、鋅合金扁軋鋼品課徵平衡稅案，調查相關之新聞訊息、調查問卷、調查報告,調查編號;案件名稱;公開資料類別;發布日期;公開資料標題;公開資料內容;公開資料檔案網址,經濟部貿易調查委員會
對自中國大陸產製進口碳鋼鋼板課徵平衡稅案,126291,對自中國大陸產製進口碳鋼鋼板課徵平衡稅案，調查相關之新聞訊息、調查問卷、調查報告,調查編號;案件名稱;公開資料類別;發布日期;公開資料標題;公開資料內容;公開資料檔案網址,經濟部貿易調查委員會
對自中國大陸產製進口不銹鋼冷軋鋼品課徵平衡稅案,126292,對自中國大陸產製進口不銹鋼冷軋鋼品課徵平衡稅案，調查相關之新聞訊息、調查問卷、調查報告,調查編號;案件名稱;公開資料類別;發布日期;公開資料標題;公開資料內容;公開資料檔案網址,經濟部貿易調查委員會
108年度優化我國產業科技創新政策規劃與治理研究計畫,126483,根據創新產業科技政策與國際合作規劃管理綱要計畫，主軸一科技專案政策與資源規畫，本計畫以產業研發創新系統指標觀測為基礎、以歐盟最新創新政策動態及區域數位創新平台治理機制為研究主題，提供產業科技創新政策治理過程中所需的資訊、參考意見、及國際連結平台。,年度;計畫名稱;內容說明;執行成果;預期效益,技術處
108年度創新科技之經濟效益衡量與策略規劃計畫,126485,本計畫內容主要包含：1.進行技術經理人觀測調查之可行性分析，掌握業界創新科技發展趨勢及布局需求；2.蒐集代表性科專資源投入效益成果，針對關鍵科技領域計畫進行效益衡量與成果累積；3.考量美中貿易緊張的趨勢發展，針對我國技術貿易進行國際觀測比較，以及影響因子之模型探討；4.針對智慧科技結合數據應用之創新模式，進行臺灣智慧製造之供需服務分析，提出產業發展因應策略；5.透過專家座談、國際研討會之舉辦與即時諮詢服務，整合創新科技策略，提出相關政策建議。,年度;計畫名稱;內容說明;執行成果;預期效益,技術處
礦務局_歷年大理石(供交水泥)生產及銷售數量表,126756,礦務局_歷年大理石(供交水泥)生產及銷售數量表,年度;預估產量(萬公噸);產量(萬公噸),經濟部礦務局
礦務局_現存礦業權清冊,126847,礦務局_現存礦業權清冊,編號;礦區字號;執照字號;礦業權人;礦場名稱;礦區所在地;礦種;礦區面積(公頃);礦業用地面積(公頃);曾通過環評;有效起始日(西元);有效截止日(西元);製表日期,經濟部礦務局
台灣中油股份有限公司_委託調查支出,127434,本公司委託外界單位執行委託研究費用逐月資料,支出年月;計畫名稱;金額,台灣中油股份有限公司
台灣中油股份有限公司_附設自助電子式充氣加油站,127435,提供自助電子式充氣之加油站,站代號;站名;郵遞區號;地址;經度;緯度;電話;提供服務時段,台灣中油股份有限公司
台灣中油股份有限公司_液化石油氣類氣槽車灌裝時間表,127438,提供本公司液化石油氣各據點灌發時間,灌發地點;灌發日期(平日);灌發日期(六);灌發日期(日);灌發時間(平日);灌發時間(六);灌發時間(日);聯絡電話;分機;地址,台灣中油股份有限公司
台灣中油股份有限公司_提供cpcpay加油站,127439,提供cpcpay服務之加油站,站代號;站名;地址;經度;緯度;電話;提供服務時段,台灣中油股份有限公司
新南向國家產業地圖-菲律賓(電子產業),127537,提供臺商菲律賓當地電子產業商機、產業政策、產業結構及聚落、投資優惠、勞動法規及臺商布局動態等資訊，作為投資布局之參考。,資料集名稱;資料網址;研究單位;版本;資料大小;相關聯絡窗口,經濟部投資業務處
全國郵局振興三倍券即時領券量,127751,提供全國郵局振興三倍券即時領券量資訊。,hsnCd;hsnNm;townCd;townNm;storeCd;storeNm;addr;zipCd;tel;busiTime;busiMemo;longitude;latitude;total;updateTime;lowLine,經濟部中小企業處
加工出口區原水限值與產水水質要求,127833,提供園區再生水產水設備維護安全及確保產水水質參考依據,檢視日期;項目;單位;原水水值;系統處理後水質,經濟部加工出口區管理處
礦務局_已廢止之礦業權列表,127971,截至108年12月31日止依現行法已廢止之礦業權列表,編號;礦區字號;礦業權者;礦場名稱;礦區所在地;處分日期(西元);製表日期,經濟部礦務局
國內各場域行動支付滲透率,128268,提供國內用戶1年內曾經在哪些場域使用過行動支付比例的調查結果,調查年度;場域名稱;滲透率百分比,經濟部中小企業處
SBTR績優廠商,128508,本處推動中小企業城鄉轉型計畫之績優廠商資料,序號;計畫名稱;廠商名稱;負責人;統一編號;地址;電話;行動電話;品牌;交通資訊,經濟部中小企業處
河川區域,129232,河川區域,檔案描述;檔案格式;資源網址,經濟部水利署
天然災害區排排水設施受損情形,129233,天然災害區排排水設施受損情形,西元年;災害種類;災害開始時間;災害結束時間;縣市別;受災情形排水路;受災情形制水門;受災情形其他處;預估總計經費;預估搶修經費;預估復健經費,經濟部水利署
海堤區域,129277,海堤位置圖,檔案描述;檔案格式;資源網址,經濟部水利署
排水設施範圍,129294,排水設施範圍,檔案描述;檔案格式;資源網址,經濟部水利署
河川圖框,129295,河川區域,檔案描述;檔案格式;資源網址,經濟部水利署
海堤圖框,129296,海堤圖框,檔案描述;檔案格式;資源網址,經濟部水利署
排水圖框,129297,排水圖框,檔案描述;檔案格式;資源網址,經濟部水利署
河川區域線,129299,河川區域線,檔案描述;檔案格式;資源網址,經濟部水利署
地層下陷水準高程檢測點,129312,地層下陷水準高程檢測點,檔案描述;檔案格式;資源網址,經濟部水利署
水利署地層下陷GPS測站圖,129313,水利署地層下陷GPS測站圖,檔案描述;檔案格式;資源網址,經濟部水利署
水利署地層下陷磁環分層監測井圖,129314,水利署地層下陷磁環分層監測井圖,檔案描述;檔案格式;資源網址,經濟部水利署
地下水水質監測站位置圖,129315,地下水水質監測站位置圖,檔案描述;檔案格式;資源網址,經濟部水利署
地下水觀測井位置圖_已廢站,129316,地下水觀測井位置圖_已廢站,檔案描述;檔案格式;資源網址,經濟部水利署
地下水分區範圍圖,129317,地下水分區範圍圖,檔案描述;檔案格式;資源網址,經濟部水利署
地下水第一級管制區,129318,地下水第一級管制區,檔案描述;檔案格式;資源網址,經濟部水利署
地下水第二級管制區,129319,地下水第二級管制區,檔案描述;檔案格式;資源網址,經濟部水利署
近海水文資料浮標站位置圖,129325,近海水文資料浮標站位置圖,檔案描述;檔案格式;資源網址,經濟部水利署
公有單位抗旱井,129449,公有單位抗旱井,檔案描述;檔案格式;資源網址,經濟部水利署
海水入侵及地下水鹽化區,129459,海水入侵及地下水鹽化區,檔案描述;檔案格式;資源網址,經濟部水利署
地下水分區第一含水層觀測井控制範圍,129460,地下水分區第一含水層觀測井控制範圍,檔案描述;檔案格式;資源網址,經濟部水利署
地下水分區第二含水層觀測井控制範圍,129461,地下水分區第二含水層觀測井控制範圍,檔案描述;檔案格式;資源網址,經濟部水利署
堤防或護岸位置圖,129462,堤防或護岸位置圖,檔案描述;檔案格式;資源網址,經濟部水利署
自來水水質水量保護區圖：邊界向內鄰近0.5公里範圍,129472,自來水水質水量保護區圖：邊界向內鄰近0.5公里範圍,檔案描述;檔案格式;資源網址,經濟部水利署
自來水水質水量保護區圖：邊界向外鄰近0.5公里範圍,129473,自來水水質水量保護區圖：邊界向外鄰近0.5公里範圍,檔案描述;檔案格式;資源網址,經濟部水利署
水庫集水區,129474,水庫集水區,檔案描述;檔案格式;資源網址,經濟部水利署
